gain,actDist,GoodBuyInterReward,BadBuyInterPenalty,ImpossibleBuyPenalty,GoodSellInterReward,BadSellInterPenalty,ImpossibleSellPenalty,NonInvestmentPenalty,Layers,TendWindowBars,Lookback
0.5690441540091841,"[(0, 21); (1, 12); (2, 2125)]",0.6,-0.08,-0.6,0.6,-0.64,-1,-0.1,5,50,16
-0.913600567577155,"[(0, 101); (1, 277); (2, 1780)]",0.91,0,-0.71,0.85,-0.96,-1,-0.07,6,10,3
0,"[(1, 7); (2, 2151)]",0.96,-0.04,-0.72,0.6,-1,-0.76,0,1,50,16
-0.01771266406527137,"[(0, 3); (1, 30); (2, 2125)]",0.84,0,-0.6,0.7000000000000001,-0.37,-0.98,-0.1,7,20,6
-0.5742632139056403,"[(0, 57); (1, 288); (2, 1813)]",0.7000000000000001,0,-0.75,0.67,-0.48,-0.7000000000000001,-0.09,7,20,6
-1.5587144377438806,"[(0, 140); (1, 644); (2, 1374)]",0.86,0,-0.6,0.84,0,-0.67,-0.07,7,10,3
0.7082882373719535,"[(0, 2158)]",0.7000000000000001,-0.03,-0.91,0.87,-0.66,-0.92,-0.05,1,40,13
-0.42608689509007425,"[(0, 35); (1, 202); (2, 1921)]",0.7000000000000001,0,-0.61,0.8,-0.37,-0.91,-0.03,2,40,13
0.7082882373719535,"[(0, 994); (2, 1164)]",0.7000000000000001,-0.07,-0.8200000000000001,0.86,-1,-0.74,-0.06,1,40,13
0,"[(1, 1); (2, 2157)]",0.84,-0.2,-0.73,0.7000000000000001,-1,-1,-0.02,4,10,3
-2.8702847050512186,"[(0, 239); (1, 748); (2, 1171)]",0.7000000000000001,-0.03,-0.7000000000000001,0.92,-0.3,-0.72,-0.04,2,40,13
-2.7755987283645354,"[(0, 697); (1, 258); (2, 1203)]",0.7000000000000001,-0.04,-0.67,0.91,-1,-0.8,-0.07,3,40,13
0,"[(1, 1); (2, 2157)]",0.65,0,-0.81,0.6,-1,-0.6900000000000001,-0.1,1,10,3
-0.030633698339809255,"[(0, 3); (1, 83); (2, 2072)]",0.6,0,-0.8,0.98,-0.78,-0.9400000000000001,-0.06,7,40,13
0,"[(2, 2158)]",0.7000000000000001,-0.05,-0.75,0.8200000000000001,-0.64,-0.8,0,4,40,13
0,"[(2, 2158)]",0.7000000000000001,0,-0.62,0.93,-0.11,-0.79,-0.06,1,40,13
-3.2425305545743557,"[(0, 224); (1, 602); (2, 1332)]",0.7000000000000001,0,-0.84,0.78,-0.38,-0.68,-0.09,2,40,13
-0.1698777817025786,"[(0, 141); (1, 147); (2, 1870)]",0.7000000000000001,-0.11,-0.7000000000000001,0.98,-1,-1,-0.04,3,40,13
-0.8902338396326387,"[(0, 152); (1, 89); (2, 1917)]",0.7000000000000001,-0.04,-0.6,0.66,-0.55,-0.79,-0.09,4,40,13
0.8474111387016672,"[(0, 2); (2, 2156)]",0.8,-0.01,-0.7000000000000001,0.6,-0.99,-0.91,-0.04,6,20,6
-1.4407121158601202,"[(0, 528); (1, 1361); (2, 269)]",0.75,0,-0.9,1,0,-0.88,0,1,50,16
-0.5421236312257153,"[(0, 70); (1, 217); (2, 1871)]",0.7000000000000001,-0.18,-0.68,0.8300000000000001,-0.24,-0.99,-0.09,5,40,13
0,"[(1, 3); (2, 2155)]",0.75,-0.03,-0.6,0.79,-0.59,-0.9400000000000001,-0.06,1,30,10
-0.47730968428520754,"[(0, 17); (1, 432); (2, 1709)]",0.71,0,-0.67,0.6900000000000001,-0.76,-0.92,-0.09,5,10,3
0.7268541151536559,"[(0, 178); (1, 8); (2, 1972)]",0.84,-0.04,-0.79,0.86,-0.06,-1,-0.1,1,40,13
0,"[(2, 2158)]",0.7000000000000001,-0.13,-0.86,0.81,-0.44,-0.6,0,1,10,3
0.42323944661227386,"[(0, 6); (1, 13); (2, 2139)]",0.85,-0.03,-0.61,0.61,-0.98,-0.9400000000000001,-0.09,6,20,6
0.8940234125576445,"[(0, 1400); (2, 758)]",0.84,-0.04,-0.61,0.63,-0.99,-0.86,-0.04,1,20,6
-1.389978006385243,"[(0, 182); (1, 179); (2, 1797)]",0.78,-0.05,-0.75,0.93,-0.28,-0.98,-0.08,4,20,6
0.16966867683575737,"[(0, 11); (1, 11); (2, 2136)]",0.84,-0.02,-0.8,0.73,-0.6,-0.97,-0.05,6,30,10
-5.271848173111032,"[(0, 431); (1, 1721); (2, 6)]",0.84,0,-0.6,0.6,-1,-0.93,-0.09,7,20,6
-5.862175909572589,"[(0, 1712); (1, 446)]",0.7000000000000001,-0.13,-0.6,0.71,-0.16,-0.96,-0.02,1,40,13
-2.0229726853494148,"[(0, 273); (1, 319); (2, 1566)]",0.76,-0.05,-0.66,0.6,-0.93,-0.8200000000000001,-0.08,5,10,3
0,"[(1, 3); (2, 2155)]",0.86,0,-0.72,0.6,-0.44,-0.99,-0.05,2,40,13
-0.4400113034263511,"[(0, 5); (1, 82); (2, 2071)]",0.7000000000000001,-0.06,-0.7000000000000001,0.84,-0.46,-0.6,-0.06,1,40,13
0.7802894643490599,"[(0, 1750); (2, 408)]",0.9,0,-0.7000000000000001,0.87,-1,-0.89,-0.04,1,30,10
0,"[(2, 2158)]",0.76,-0.01,-0.87,0.8,-0.2,-0.9400000000000001,-0.02,2,30,10
0,"[(1, 13); (2, 2145)]",0.62,-0.08,-0.62,0.6,-0.1,-0.85,-0.08,3,20,6
-2.600964881163533,"[(0, 733); (1, 888); (2, 537)]",0.84,-0.04,-0.61,0.63,-0.99,-0.86,-0.04,1,20,6
0,"[(1, 10); (2, 2148)]",0.8,-0.01,-0.7000000000000001,0.6,-0.99,-0.91,-0.04,6,20,6
-0.01957715501951046,"[(0, 3); (1, 43); (2, 2112)]",0.9,0,-0.7000000000000001,0.87,-1,-0.89,-0.04,1,30,10
0,"[(2, 2158)]",0.7000000000000001,-0.07,-0.8200000000000001,0.86,-1,-0.74,-0.06,1,40,13
-3.492241610738255,"[(0, 864); (1, 1291); (2, 3)]",0.7000000000000001,-0.03,-0.91,0.87,-0.66,-0.92,-0.05,1,40,13
-0.9533578240904275,"[(0, 292); (1, 89); (2, 1777)]",0.6,-0.08,-0.6,0.6,-0.64,-1,-0.1,5,50,16
-0.5332444129123802,"[(0, 99); (1, 168); (2, 1891)]",0.85,-0.03,-0.61,0.61,-0.98,-0.9400000000000001,-0.09,6,20,6
0.016780418588151824,"[(0, 2); (1, 12); (2, 2144)]",0.8,-0.01,-0.7000000000000001,0.6,-0.99,-0.91,-0.04,6,20,6
-0.9117360766229159,"[(0, 73); (1, 662); (2, 1423)]",0.71,-0.11,-0.6,0.9500000000000001,-0.49,-0.67,-0.1,2,10,3
0,"[(2, 2158)]",0.84,-0.04,-0.79,0.86,-0.06,-1,-0.1,1,40,13
0.7082882373719535,"[(0, 1935); (2, 223)]",0.84,-0.04,-0.79,0.86,-0.06,-1,-0.1,1,40,13
-0.1444980489535296,"[(0, 25); (1, 1605); (2, 528)]",0.6,-0.08,-0.78,0.9500000000000001,-0.01,-0.67,-0.1,1,20,6
0.04381553742461866,"[(0, 1); (1, 2157)]",0.66,-0.07,-0.63,0.6,0,-0.91,-0.08,1,30,10
0.07426351112681032,"[(0, 3); (1, 1); (2, 2154)]",0.7000000000000001,-0.16,-0.6,0.9,-0.16,-0.96,0,1,50,16
-0.406459028024122,"[(0, 44); (1, 53); (2, 2061)]",0.81,-0.17,-0.6,0.77,-1,-0.86,-0.04,5,10,3
0.7886796736431357,"[(0, 1); (2, 2157)]",0.81,-0.03,-0.91,0.87,-0.68,-0.9400000000000001,0,5,30,10
-1.9958318615330273,"[(0, 253); (1, 254); (2, 1651)]",0.71,-0.07,-0.6,0.6,-0.64,-1,-0.1,7,40,13
0,"[(2, 2158)]",0.7000000000000001,-0.07,-0.8200000000000001,0.86,-1,-0.74,-0.06,1,40,13
0,"[(1, 49); (2, 2109)]",0.84,-0.06,-0.8,0.8200000000000001,-0.32,-0.98,-0.05,1,30,10
0,"[(1, 17); (2, 2141)]",0.7000000000000001,0,-0.61,0.79,-0.34,-0.9,-0.02,1,30,10
0,"[(2, 2158)]",0.7000000000000001,-0.03,-0.91,0.87,-0.66,-0.92,-0.05,1,40,13
0,"[(2, 2158)]",0.62,0,-1,0.62,-1,-0.71,-0.05,1,10,3
0.7509897562698693,"[(0, 1588); (2, 570)]",0.6,0,-0.76,0.77,-1,-0.78,-0.09,1,40,13
-1.266921603405463,"[(0, 51); (1, 1181); (2, 926)]",0.71,-0.05,-0.74,0.8200000000000001,-0.62,-0.79,0,3,30,10
0,"[(1, 2152); (2, 6)]",0.6900000000000001,0,-0.63,0.92,-0.09,-0.79,-0.06,1,30,10
-1.225902802412203,"[(0, 62); (1, 223); (2, 1873)]",0.85,0,-0.6,0.6,-0.99,-0.93,-0.1,7,30,10
-2.95615040794608,"[(0, 223); (1, 545); (2, 1390)]",0.86,0,-0.6,0.6,-1,-0.93,-0.1,7,30,10
0.5727573295655246,"[(0, 3); (1, 16); (2, 2139)]",0.66,-0.06,-0.61,0.64,-0.55,-0.98,-0.07,5,40,13
-0.4642582476055338,"[(0, 41); (1, 359); (2, 1758)]",0.71,-0.11,-0.6,0.9500000000000001,-0.49,-0.67,-0.1,2,10,3
-0.1668719404043987,"[(0, 19); (1, 233); (2, 1906)]",0.62,-0.18,-0.8200000000000001,1,0,-0.6,-0.06,7,20,6
-0.2330613692798865,"[(0, 155); (1, 402); (2, 1601)]",0.65,-0.08,-0.66,0.61,-0.68,-0.72,-0.07,5,20,6
0,"[(1, 1); (2, 2157)]",0.77,0,-0.75,0.6900000000000001,-0.49,-0.79,-0.1,3,30,10
-3.0633586378148276,"[(0, 408); (1, 1100); (2, 650)]",0.6900000000000001,-0.11,-0.7000000000000001,0.98,-1,-0.99,-0.03,3,30,10
-4.647243703440936,"[(0, 422); (1, 643); (2, 1093)]",0.7000000000000001,0,-0.66,0.6900000000000001,-0.76,-0.91,-0.09,4,10,3
-0.9779255054984035,"[(0, 141); (1, 339); (2, 1678)]",0.9500000000000001,0,-0.84,0.61,-0.7000000000000001,-1,-0.04,5,30,10
-0.38967860943597016,"[(0, 78); (1, 148); (2, 1932)]",0.8,-0.01,-0.7000000000000001,0.6,-0.99,-0.91,-0.04,6,20,6
-0.2889960979070592,"[(0, 49); (1, 118); (2, 1991)]",0.8300000000000001,-0.03,-0.61,0.6,-0.96,-0.8,-0.08,4,10,3
-5.833992195814118,"[(0, 909); (1, 689); (2, 560)]",0.88,0,-0.72,0.81,-0.8300000000000001,-0.97,0,3,30,10
0,"[(1, 125); (2, 2033)]",0.6,-0.04,-0.79,1,-0.66,-0.89,-0.1,1,10,3
0,"[(2, 2158)]",0.74,-0.02,-0.6,0.78,-0.5700000000000001,-0.93,-0.05,1,30,10
0,"[(2, 2158)]",0.84,-0.04,-0.79,0.86,-0.06,-1,-0.1,1,40,13
-1.0767435260730756,"[(0, 88); (1, 143); (2, 1927)]",0.65,0,-0.6,0.8,-1,-0.9500000000000001,-0.07,7,10,3
-2.0779751684994676,"[(0, 144); (1, 1437); (2, 577)]",0.84,-0.01,-0.65,0.72,-0.87,-0.9400000000000001,-0.09,6,30,10
0,"[(2, 2158)]",0.84,-0.04,-0.61,0.63,-0.99,-0.86,-0.04,1,20,6
-0.46985172046825113,"[(0, 1); (1, 142); (2, 2015)]",0.7000000000000001,-0.02,-0.86,0.85,-0.26,-0.61,0,4,10,3
-0.03169634622206456,"[(0, 3); (1, 12); (2, 2143)]",0.84,-0.02,-0.64,0.6,-0.49,-0.86,-0.05,2,20,6
0.13645920169551395,"[(0, 6); (1, 6); (2, 2146)]",1,0,-0.61,0.6,-0.78,-1,-0.02,7,50,16
-0.5043448031216743,"[(0, 117); (1, 172); (2, 1869)]",0.9,-0.09,-0.65,0.74,-0.79,-0.73,-0.08,4,30,10
-0.06991841078396593,"[(0, 3); (1, 2155)]",0.6900000000000001,-0.06,-0.6900000000000001,0.84,-0.44,-0.6,-0.05,1,30,10
-0.11093721177722597,"[(0, 31); (1, 113); (2, 2014)]",0.89,0,-0.6900000000000001,0.86,-1,-0.93,-0.06,1,20,6
0,"[(1, 478); (2, 1680)]",0.6900000000000001,0,-1,0.97,-0.13,-0.75,-0.09,3,30,10
0.40366229159276334,"[(0, 1); (1, 4); (2, 2153)]",0.61,-0.08,-0.61,0.6,-0.07,-0.84,-0.07,2,10,3
-0.10025574002119393,"[(0, 1); (1, 77); (2, 2080)]",0.62,-0.05,-0.77,0.61,-0.71,-0.91,-0.04,7,40,13
0,"[(1, 2158)]",0.6,0,-0.76,0.77,-1,-0.78,-0.09,1,40,13
0,"[(1, 9); (2, 2149)]",0.66,-0.06,-0.61,0.64,-0.55,-0.98,-0.07,5,40,13
0,"[(1, 128); (2, 2030)]",0.61,-0.08,-0.61,0.6,-0.07,-0.84,-0.07,2,10,3
0,"[(1, 6); (2, 2152)]",0.7000000000000001,0,-0.61,0.79,-0.34,-0.9,-0.02,1,30,10
0,"[(1, 178); (2, 1980)]",0.6900000000000001,0,-0.63,0.92,-0.09,-0.79,-0.06,1,30,10
0.010254700248315006,"[(0, 6); (1, 497); (2, 1655)]",0.77,0,-0.75,0.6900000000000001,-0.49,-0.79,-0.1,3,30,10
-0.4437488471089039,"[(0, 27); (1, 1507); (2, 624)]",0.6,-0.04,-0.79,1,-0.66,-0.89,-0.1,1,10,3
-1.0180120610145442,"[(0, 57); (1, 188); (2, 1913)]",0.77,0,-0.75,0.6900000000000001,-0.49,-0.79,-0.1,3,30,10
1.2634079830448606,"[(0, 2); (1, 2); (2, 2154)]",1,0,-0.61,0.6,-0.78,-1,-0.02,7,50,16
0.7886796736431357,"[(0, 187); (2, 1971)]",0.84,-0.06,-0.8,0.8200000000000001,-0.32,-0.98,-0.05,1,30,10
-0.005569763334510773,"[(0, 1); (1, 4); (2, 2153)]",1,0,-0.61,0.6,-0.78,-1,-0.02,7,50,16
0,"[(2, 2158)]",0.7000000000000001,0,-0.65,0.88,-0.39,-0.9400000000000001,0,1,40,13
0,"[(1, 2157); (2, 1)]",0.6900000000000001,-0.01,-0.6,0.81,-0.45,-0.6,-0.02,1,30,10
0,"[(2, 2158)]",0.6,-0.23,-0.99,1,0,-0.6,-0.02,2,20,6
0,"[(1, 266); (2, 1892)]",0.6,-0.12,-0.96,0.62,-0.79,-0.7000000000000001,-0.09,3,10,3
0.21068747782901737,"[(0, 3); (1, 10); (2, 2145)]",0.9400000000000001,-0.08,-0.6,0.74,-0.79,-0.74,-0.1,4,30,10
0,"[(1, 26); (2, 2132)]",0.84,-0.01,-0.73,0.63,-1,-0.91,-0.01,5,20,6
0,"[(1, 2); (2, 2156)]",0.6,-0.11,-0.73,0.6,-0.15,-0.85,-0.02,5,40,13
0.7802894643490599,"[(0, 2158)]",0.84,-0.06,-0.8,0.8200000000000001,-0.32,-0.98,-0.05,1,30,10
0,"[(1, 191); (2, 1967)]",0.7000000000000001,-0.06,-0.8200000000000001,0.86,-1,-0.74,-0.05,1,40,13
-5.053702731465059,"[(0, 508); (1, 509); (2, 1141)]",0.9400000000000001,-0.01,-0.6,0.6,-0.66,-0.85,-0.06,2,30,10
-3.082864005651713,"[(0, 1415); (1, 614); (2, 129)]",0.72,-0.04,-0.79,0.93,-0.6900000000000001,-0.98,-0.1,5,40,13
0,"[(2, 2158)]",0.6,0,-0.9,0.8300000000000001,-1,-1,-0.02,7,50,16
-0.015780996114447193,"[(0, 18); (1, 91); (2, 2049)]",1,-0.16,-0.6,0.72,-1,-0.99,-0.01,7,50,16
0,"[(2, 2158)]",0.68,0,-0.62,0.91,-0.08,-0.79,-0.06,1,20,6
-4.466950194277641,"[(0, 294); (1, 1864)]",0.6,0,-0.76,0.77,-1,-0.78,-0.09,1,40,13
0.04288329194749911,"[(0, 6); (1, 190); (2, 1962)]",0.63,-0.09,-0.79,0.76,-0.32,-0.76,-0.1,6,10,3
0,"[(1, 123); (2, 2035)]",0.6,-0.04,-0.77,1,-0.66,-0.89,-0.09,1,10,3
0,"[(1, 3); (2, 2155)]",1,0,-0.6,0.6,-1,-1,0,7,20,6
0.17153316778999644,"[(0, 28); (1, 81); (2, 2049)]",0.67,-0.11,-0.62,0.91,-0.76,-0.9,-0.09,7,20,6
0,"[(1, 34); (2, 2124)]",0.65,-0.08,-0.66,0.61,-0.68,-0.72,-0.07,4,20,6
0.5285831855267825,"[(0, 2142); (1, 16)]",0.6,-0.03,-0.8,1,-0.64,-0.88,-0.09,1,10,3
-0.9552144118685978,"[(0, 53); (1, 313); (2, 1792)]",0.66,-0.06,-0.61,0.64,-0.55,-0.98,-0.07,5,40,13
-4.979368421052632,"[(0, 363); (1, 1403); (2, 392)]",0.88,0,-1,0.6,-0.17,-0.63,-0.08,2,50,16
0,"[(1, 22); (2, 2136)]",0.6,-0.18,-0.75,0.73,0,-0.74,-0.1,1,30,10
-0.2534242317202402,"[(0, 2051); (1, 107)]",0.96,0,-0.6,0.77,0,-1,0,2,40,13
-0.3561177722596665,"[(0, 6); (1, 23); (2, 2129)]",0.9500000000000001,0,-0.8300000000000001,0.6,-0.6900000000000001,-0.99,-0.03,5,20,6
-0.9163973040085136,"[(0, 105); (1, 129); (2, 1924)]",0.84,0,-0.6,0.74,-0.96,-0.9,-0.09,4,20,6
-0.1444980489535296,"[(0, 2); (1, 484); (2, 1672)]",0.74,-0.05,-0.6,0.76,-0.88,-0.88,-0.06,2,20,6
0.08483433841787869,"[(0, 1); (2, 2157)]",0.6,-0.04,-0.79,1,-0.66,-0.89,-0.1,1,10,3
0,"[(1, 153); (2, 2005)]",0.65,0,-0.6,0.79,-1,-0.9400000000000001,-0.07,6,10,3
-0.7047775807023767,"[(0, 60); (1, 257); (2, 1841)]",0.91,-0.07,-0.79,0.75,-0.75,-0.8200000000000001,-0.1,6,30,10
0.8548691025186236,"[(0, 3); (1, 7); (2, 2148)]",0.85,0,-0.78,0.79,-0.32,-0.98,-0.07,6,30,10
-0.15382050372472508,"[(0, 3); (1, 132); (2, 2023)]",0.8,0,-0.61,0.75,-0.44,-0.6900000000000001,-0.05,4,20,6
-2.134147651006711,"[(0, 137); (1, 146); (2, 1875)]",1,0,-0.61,0.6,-0.78,-1,-0.02,7,50,16
-0.23679035118836464,"[(0, 55); (1, 61); (2, 2042)]",0.85,0,-0.79,0.71,-0.44,-0.79,-0.1,3,30,10
-0.5472280950691735,"[(0, 17); (1, 134); (2, 2007)]",0.76,-0.1,-0.79,0.62,-0.98,-0.81,-0.1,6,30,10
0,"[(1, 142); (2, 2016)]",0.6900000000000001,0,-0.85,0.86,-0.22,-0.6900000000000001,-0.03,2,30,10
-5.032261085491308,"[(0, 1015); (1, 884); (2, 259)]",0.9,-0.08,-0.79,0.93,-0.78,-0.99,-0.1,3,20,6
-5.138537069882937,"[(0, 511); (1, 1647)]",0.88,0,-0.68,0.85,-0.99,-0.93,-0.06,1,20,6
-3.1836183043632493,"[(0, 230); (1, 613); (2, 1315)]",0.68,0,-0.99,0.97,-0.14,-0.75,-0.08,2,30,10
1.0638247968915577,"[(0, 1); (1, 31); (2, 2126)]",0.6,-0.04,-0.76,0.6,-0.6900000000000001,-0.91,-0.04,6,40,13
-2.377225966654842,"[(0, 294); (1, 356); (2, 1508)]",0.61,-0.08,-0.61,0.6,-0.07,-0.84,-0.07,2,10,3
0,"[(1, 153); (2, 2005)]",0.85,0,-0.78,0.79,-0.32,-0.98,-0.07,6,30,10
0,"[(2, 2158)]",0.84,-0.06,-0.8,0.8200000000000001,-0.32,-0.98,-0.05,1,30,10
0,"[(1, 2158)]",0.6,-0.03,-0.8,1,-0.64,-0.88,-0.09,1,10,3
0,"[(2, 2158)]",0.6,-0.04,-0.79,1,-0.66,-0.89,-0.1,1,10,3
-0.11093721177722597,"[(0, 9); (1, 157); (2, 1992)]",0.63,-0.09,-0.79,0.76,-0.32,-0.76,-0.1,6,10,3
0,"[(2, 2158)]",0.85,0,-0.78,0.79,-0.32,-0.98,-0.07,6,30,10
0,"[(1, 41); (2, 2117)]",0.6,-0.04,-0.76,0.6,-0.6900000000000001,-0.91,-0.04,6,40,13
1.028266761262859,"[(0, 3); (1, 5); (2, 2150)]",0.67,-0.11,-0.62,0.91,-0.76,-0.9,-0.09,7,20,6
-0.7324238784881667,"[(0, 691); (1, 818); (2, 649)]",0.7000000000000001,-0.06,-0.8200000000000001,0.86,-1,-0.74,-0.05,1,40,13
-0.09415679318907413,"[(0, 3); (1, 2); (2, 2153)]",1,0,-0.6,0.6,-1,-1,0,7,20,6
-3.174295849592054,"[(0, 257); (1, 526); (2, 1375)]",0.67,-0.11,-0.62,0.91,-0.76,-0.9,-0.09,7,20,6
-3.5294813763746005,"[(0, 228); (1, 1384); (2, 546)]",0.68,0,-0.6,0.86,-0.08,-0.61,-0.1,1,10,3
0,"[(1, 59); (2, 2099)]",0.79,-0.04,-0.65,1,-0.6900000000000001,-0.92,-0.07,1,20,6
0.426968428520752,"[(0, 505); (1, 40); (2, 1613)]",0.6,-0.03,-0.96,0.91,-0.42,-0.75,-0.07,1,20,6
0.8930911670805249,"[(0, 1); (1, 12); (2, 2145)]",0.6,-0.22,-0.77,0.85,-0.44,-0.7000000000000001,-0.06,1,30,10
0.7802894643490599,"[(0, 2148); (2, 10)]",1,0,-0.6,0.73,-0.1,-0.92,-0.02,1,30,10
0,"[(1, 17); (2, 2141)]",0.87,-0.03,-0.6,0.98,-0.76,-1,-0.05,3,20,6
-1.58366937477923,"[(0, 646); (1, 220); (2, 1292)]",0.9500000000000001,-0.2,-0.6,0.72,-1,-1,-0.01,5,50,16
0,"[(1, 2158)]",0.84,-0.06,-0.8,0.8200000000000001,-0.32,-0.98,-0.05,1,30,10
-0.9134411868597669,"[(0, 58); (1, 602); (2, 1498)]",0.73,-0.02,-0.8300000000000001,0.86,-0.93,-0.77,-0.03,4,40,13
-0.013051436679673642,"[(0, 30); (1, 189); (2, 1939)]",0.8300000000000001,-0.06,-0.89,0.6,-0.37,-0.74,-0.09,7,30,10
-1.7136305192511478,"[(0, 154); (1, 657); (2, 1347)]",0.86,-0.15,-0.6,0.6,-1,-0.96,-0.01,6,40,13
0,"[(1, 8); (2, 2150)]",0.6,0,-0.9,0.8200000000000001,-1,-0.99,-0.02,7,40,13
0,"[(1, 539); (2, 1619)]",1,-0.08,-1,0.8,-0.25,-0.78,-0.07,4,30,10
0,"[(1, 22); (2, 2136)]",0.8200000000000001,-0.3,-0.93,1,-0.33,-0.88,-0.01,7,20,6
-0.28153813409010287,"[(0, 28); (1, 136); (2, 1994)]",0.6,-0.03,-0.66,0.6900000000000001,-0.88,-0.9,-0.09,4,10,3
-7.593139411138702,"[(0, 578); (1, 1285); (2, 295)]",0.66,-0.05,-0.61,0.63,-0.54,-0.98,-0.06,5,30,10
0,"[(1, 39); (2, 2119)]",0.86,0,-0.64,0.6,-0.67,-0.99,-0.09,6,20,6
-1.962376729336644,"[(0, 138); (1, 245); (2, 1775)]",0.64,-0.04,-0.6,0.84,-0.36,-1,-0.04,7,10,3
0.7057098261794963,"[(0, 173); (1, 10); (2, 1975)]",0.6,-0.03,-0.8,1,-0.64,-0.88,-0.09,1,10,3
0.9033458673288399,"[(0, 39); (1, 86); (2, 2033)]",0.61,-0.08,-0.75,0.6,-0.87,-0.73,-0.09,3,20,6
-0.3206924441291238,"[(0, 35); (1, 294); (2, 1829)]",0.67,-0.07,-0.61,0.6,-0.81,-0.74,-0.07,4,20,6
0.6152820148989003,"[(0, 8); (1, 14); (2, 2136)]",0.62,-0.15,-0.64,1,-0.79,-0.6,-0.09,7,20,6
0,"[(1, 133); (2, 2025)]",0.6,-0.17,-0.64,0.65,-0.9400000000000001,-0.87,-0.1,1,30,10
-0.42137495565803473,"[(0, 58); (1, 765); (2, 1335)]",0.84,0,-0.6,0.73,-0.9500000000000001,-0.88,-0.08,3,10,3
0.5421236312257153,"[(0, 5); (1, 2); (2, 2151)]",0.98,-0.1,-0.6900000000000001,0.8,-0.6,-0.9500000000000001,-0.07,6,50,16
-9.369067045051436,"[(0, 1048); (1, 800); (2, 310)]",0.74,-0.04,-0.6,0.76,-0.9,-0.87,-0.06,1,20,6
0.13088943836100317,"[(0, 25); (1, 36); (2, 2097)]",0.6,-0.1,-0.6,0.6,0,-0.84,-0.1,7,50,16
0,"[(1, 12); (2, 2146)]",0.73,-0.02,-0.7000000000000001,0.8300000000000001,-0.99,-0.96,-0.04,5,20,6
-0.45027456544874067,"[(0, 57); (1, 250); (2, 1851)]",0.76,-0.01,-0.62,0.99,-0.96,-0.93,-0.08,3,10,3
0.7066420716566159,"[(0, 22); (2, 2136)]",0.8,0,-0.61,0.75,-0.43,-0.68,-0.05,4,10,3
-1.72465413267116,"[(0, 298); (1, 152); (2, 1708)]",0.7000000000000001,0,-0.88,1,-0.04,-1,0,7,20,6
0,"[(1, 17); (2, 2141)]",0.85,-0.01,-0.68,0.7000000000000001,-0.74,-0.93,-0.08,4,20,6
-0.7141000354735721,"[(0, 81); (1, 258); (2, 1819)]",0.85,0,-0.61,0.6,-0.53,-0.9500000000000001,-0.08,6,20,6
-0.31696346222064564,"[(0, 13); (1, 430); (2, 1715)]",0.76,-0.09,-0.68,0.6,-0.98,-0.89,-0.1,6,30,10
-5.5533863072011345,"[(0, 1447); (1, 602); (2, 109)]",0.6,-0.1,-0.6,0.6,-1,-0.64,-0.08,5,10,3
0.019494171670787708,"[(0, 1); (1, 83); (2, 2074)]",0.6,-0.04,-0.76,0.6,-0.6900000000000001,-0.91,-0.04,6,40,13
0.0689861653068464,"[(0, 1); (1, 84); (2, 2073)]",0.84,0,-0.6,0.6,-0.97,-0.93,-0.09,7,20,6
-0.14356580347641007,"[(0, 29); (1, 34); (2, 2095)]",0.6,0,-0.6,0.93,-1,-1,-0.05,7,10,3
0.7392706633557998,"[(0, 121); (2, 2037)]",0.64,-0.16,-0.6,0.66,-0.98,-1,-0.03,7,10,3
0.7905441645973749,"[(0, 118); (2, 2040)]",0.6,-0.22,-0.77,0.85,-0.44,-0.7000000000000001,-0.06,1,30,10
0.7905441645973749,"[(0, 250); (2, 1908)]",1,0,-0.6,0.73,-0.1,-0.92,-0.02,1,30,10
-0.39340759134444836,"[(0, 469); (1, 197); (2, 1492)]",0.8,0,-0.61,0.75,-0.43,-0.68,-0.05,4,10,3
-0.005593472862717275,"[(0, 1); (1, 104); (2, 2053)]",0.6,-0.03,-0.8,1,-0.64,-0.88,-0.09,1,10,3
-6.439019510464703,"[(0, 1409); (1, 748); (2, 1)]",0.6,-0.03,-0.96,0.91,-0.42,-0.75,-0.07,1,20,6
0,"[(1, 2158)]",0.6,-0.22,-0.77,0.85,-0.44,-0.7000000000000001,-0.06,1,30,10
-3.1398027669386304,"[(0, 1055); (1, 1103)]",0.61,-0.08,-0.75,0.6,-0.87,-0.73,-0.09,3,20,6
-2.4089223128769066,"[(0, 181); (1, 668); (2, 1309)]",0.64,-0.16,-0.6,0.66,-0.98,-1,-0.03,7,10,3
-0.3113699893579283,"[(0, 12); (1, 412); (2, 1734)]",0.62,-0.15,-0.64,1,-0.79,-0.6,-0.09,7,20,6
-1.0814623807841752,"[(0, 41); (1, 308); (2, 1809)]",0.98,-0.1,-0.6900000000000001,0.8,-0.6,-0.9500000000000001,-0.07,6,50,16
-1.1634423554451931,"[(0, 71); (1, 486); (2, 1601)]",0.62,-0.15,-0.64,1,-0.79,-0.6,-0.09,7,20,6
-3.627367151472153,"[(0, 278); (1, 1796); (2, 84)]",0.63,0,-0.74,1,-0.2,-0.71,-0.09,1,10,3
0.7252869811990066,"[(0, 2142); (2, 16)]",0.6,0,-0.6,0.92,-1,-1,-0.09,1,10,3
-0.730880454061724,"[(0, 60); (1, 153); (2, 1945)]",0.8,-0.11,-0.6,0.6900000000000001,-1,-0.9400000000000001,-0.06,4,10,3
